id;name;entity_id;parent_id;has_instances;init_state_id;short_name;agregate;base_class_id;target_class_id;criteria_id;data_size;data_precision;min_value;max_value;default_value;autonomous;is_collection;modified;pad_style;pad_char;pad_length;interface;kernel;param_group;tag;validator_id;input_mask;trigger_id;storage_group;init_method_id;lob_storage_group;temp_type;has_type;key_attr;data_precision_min;properties;ods_validfrom;ods_opc;ods_sequenceid
REC_QUERY_ARR;"Массив ""Выписка по запросу""";TYPE;;0;;1E+23;TEMPORARY;COLLECTION;REC_QUERY;;;;;;;0;0;1,23004E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
REC_QUIT_ARR;"Массив ""Квитовка""";TYPE;;0;;1E+23;;COLLECTION;SBN_REC_QUIT;;;;;;;0;0;1,07574E+12;;;;NUMBER;0;;RF167;;;;;;;;0;;;;-2,20899E+12;I;
RECALC_RESULTS;Результат пересчета;TYPE;;0;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;0;0;1,45953E+12;;;;Z#RECALC_RESULTS#INTERFACE.CLASS#RECALC_RESULTS;0;;;;;;;;;;0;;;;1,46691E+12;U;6,86901E+14
RECIPIENT;ФПД Получатель отчета об исполнении операции;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;0;0;9,09511E+11;;;;Z#RECIPIENT#INTERFACE.CLASS#RECIPIENT;0;;X#IFS#;;;;SMALL;;;;0;;;|Weight 4|;1,476E+12;U;3,5215E+15
RECIPIENT_ARR;"Массив ""ФПД Получатель отчета об исполнении операции""";TYPE;;0;;1E+23;;COLLECTION;RECIPIENT;;;;;;;0;0;;;;;NUMBER;0;;X;;;;;;;;0;;;;-2,20899E+12;I;
RECONT;Журнал переоценки;TYPE;;1;;1E+23;STRUCTURE;STRUCTURE;;;;;;;;0;0;1,02374E+12;;;;Z#RECONT#INTERFACE.CLASS#RECONT;0;;CORE;;;;SMALL;;;;0;;;|Weight 378796|;1,48447E+12;U;5,3452E+15
RECONT_ACCOUNT;Переоценка валютных средств;PRODUCT;PRODUCT;1;;1,0011E+23;STRUCTURE;STRUCTURE;;;;;;;;1;0;9,18734E+11;;;;Z#RECONT_ACCOUNT#INTERFACE.CLASS#RECONT_ACCOUNT;0;;;;;;SMALL;;;;0;;;|Weight 4411|;1,476E+12;U;3,5215E+15
RECONT_ARR;"Массив ""Переоценка. Список валют""";TYPE;;0;;1E+23;;COLLECTION;RECONT_CUR;;;;;;;0;0;8,83613E+11;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
RECONT_CH;Переоценка. Выбор настройки;TYPE;;0;;1E+14;VARIANT;STRUCTURE;;;;;;;;0;0;8,83613E+11;;;;Z#RECONT_CH#INTERFACE.CLASS#RECONT_CH;0;;CORE;;;;;;;;0;;;;-2,20899E+12;I;
RECONT_CUR;Переоценка. Список валют;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;0;0;8,83613E+11;;;;Z#RECONT_CUR#INTERFACE.CLASS#RECONT_CUR;0;;;;;;SMALL;;;;0;;;|Weight 3616|;1,476E+12;U;3,5215E+15
RECONT_CUR_LIST;Список валют для переоценки;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,22874E+12;;;;Z#RECONT_CUR_LIST#INTERFACE.CLASS#RECONT_CUR_LIST;0;;RECONT;;;;SMALL;;;;0;;;|Weight 61|;1,476E+12;U;3,5215E+15
RECONT_PS;Признаки счетов переоценки;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,1669E+12;;;;Z#RECONT_PS#INTERFACE.CLASS#RECONT_PS;0;;;;;;SMALL;;;;0;;;|Weight 4|;1,476E+12;U;3,5215E+15
RECONT_PS_REF;"Ссылка на ""Признаки счетов переоценки""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;RECONT_PS;;;;;;;0;0;1,1669E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
RECONT_REF;"Ссылка на ""Журнал переоценки""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;RECONT;;;;;;;0;0;1,43481E+12;;;;NUMBER;0;;;;;;;;;;0;;;;1,44151E+12;U;2,63301E+14
RECORD_ZALOG;Ипотека. Выписка о необременение предмета залога;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;0;0;1,30882E+12;;;;Z#RECORD_ZALOG#INTERFACE.CLASS#RECORD_ZALOG;0;;;;;;SMALL;;;;0;;;|Weight 24522|;1,476E+12;U;3,5215E+15
RECORD_ZALOG_ARR;"Массив ""Ипотека. Выписка о необременение предмета залога""";TYPE;;0;;1E+23;;COLLECTION;RECORD_ZALOG;;;;;;;0;0;1,30857E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
RECORDS;Выписка по счету;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;0;0;9,02169E+11;;;;Z#RECORDS#INTERFACE.CLASS#RECORDS;0;;;;;;HUGE;;;;0;;;|Weight 7720570880|;1,48447E+12;U;5,3452E+15
RECORDS_REF;"Ссылка на ""Выписка по счету""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;RECORDS;;;;;;;0;0;1,03485E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
RECORDS_SHIFR;Выписка по шифрованному счету;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;0;0;1,17147E+12;;;;Z#RECORDS_SHIFR#INTERFACE.CLASS#RECORDS_SHIFR;0;;;;;;SMALL;;;;0;;;|Weight 179103|;1,476E+12;U;3,5215E+15
RECORDS_TMP;RECORDS_TMP;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;0;0;1,40317E+12;;;;Z#RECORDS_TMP#INTERFACE.CLASS#RECORDS_TMP;0;;;;;;;;;D;0;;;|Weight 0|;1,476E+12;U;3,5215E+15
RECVIZIT_PO;Реквизиты платежного ордера;TYPE;;0;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;0;0;1,05092E+12;;;;Z#RECVIZIT_PO#INTERFACE.CLASS#RECVIZIT_PO;0;;;;;;;;;;0;;;;-2,20899E+12;I;
RED;ЭСФ. Реестр электронных документов;TYPE;;1;;1E+23;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,37726E+12;;;;Z#RED#INTERFACE.CLASS#RED;0;;;;;;SMALL;;;;0;;;|Weight 162|;1,48447E+12;U;5,3452E+15
REDEEM_UNIT;Выкупленные договоры;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;0;0;1,32464E+12;;;;Z#REDEEM_UNIT#INTERFACE.CLASS#REDEEM_UNIT;0;;;;;;SMALL;;;;0;;;|Weight 14072|;1,48447E+12;U;5,3452E+15
REDEEM_UNIT_ARR;"Массив ""Выкупленные договоры""";TYPE;;0;;1E+23;;COLLECTION;REDEEM_UNIT;;;;;;;0;0;1,07728E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
REDEEM_UNIT_REF;"Ссылка на ""Выкупленные договоры""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;REDEEM_UNIT;;;;;;;0;0;1,46981E+12;;;;NUMBER;0;;;;;;;;;;0;;;;1,4796E+12;U;4,8371E+15
REDREC;ЭСФ. Записи реестра электронных документов;TYPE;;1;;1E+23;STRUCTURE;STRUCTURE;;;;;;;;0;0;1,45407E+12;;;;Z#REDREC#INTERFACE.CLASS#REDREC;0;;;;;;SMALL;;;;0;;;|Weight 4673600|;1,48447E+12;U;5,3452E+15
REDREC_ARR;"Массив ""Записи реестра электронных документов""";TYPE;;0;;1E+23;;COLLECTION;REDREC;;;;;;;0;0;1,3764E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
REE_VOZM_RKC;Транзитные платежи ТБ;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,34989E+12;;;;Z#REE_VOZM_RKC#INTERFACE.CLASS#REE_VOZM_RKC;0;;trnz;;;;SMALL;;;;0;;;|Weight 7762328|;1,476E+12;U;3,5215E+15
REESTR;Реестр платежей;TYPE;;1;EMPTY;1,1E+23;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,18052E+12;;;;Z#REESTR#INTERFACE.CLASS#REESTR;0;;judge_delta;;;;SMALL;;;;0;;;|Weight 4544003|;1,476E+12;U;3,5215E+15
REESTR_ACCS;Реестр платежей. Данные о счете плательщика;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;0;0;1,14296E+12;;;;Z#REESTR_ACCS#INTERFACE.CLASS#REESTR_ACCS;0;;;;;;SMALL;;;;0;;;|Weight 1063|;1,476E+12;U;3,5215E+15
REESTR_ACCS_REF;"Ссылка на ""Реестр платежей. Данные о счете плательщика""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;REESTR_ACCS;;;;;;;0;0;1,14296E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
REESTR_CHANGE_MD;Реестр платежей. Уведомления ИСППН об изменении Платежных документов;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,21698E+12;;;;Z#REESTR_CHANGE_MD#INTERFACE.CLASS#REESTR_CHANGE_MD;0;;;;;;SMALL;;;;0;;;|Weight 126316|;1,476E+12;U;3,5215E+15
REESTR_DEBT;Реестр платежей. Задолженность по кредиту.;TYPE;;1;;1E+23;STRUCTURE;STRUCTURE;;;;;;;;0;0;1,07582E+12;;;;Z#REESTR_DEBT#INTERFACE.CLASS#REESTR_DEBT;0;;;;;;SMALL;;;;0;;;|Weight 5124934|;1,476E+12;U;3,5215E+15
REESTR_DEBT_ARR;"Массив ""Реестр платежей. Задолженность по кредиту.""";TYPE;;0;;1E+23;;COLLECTION;REESTR_DEBT;;;;;;;0;0;1,05958E+12;;;;NUMBER;0;;judge_delta;;;;;;;;0;;;;-2,20899E+12;I;
REESTR_DEBT_REF;"Ссылка на ""Реестр платежей. Задолженность по кредиту.""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;REESTR_DEBT;;;;;;;0;0;1,06183E+12;;;;NUMBER;0;;judge_delta;;;;;;;;0;;;;-2,20899E+12;I;
REESTR_EXT_REF;"Ссылка на ""Реестр платежей. Внешние системы""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;REESTR_EXT_SYS;;;;;;;0;0;1,14296E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
REESTR_EXT_SYS;Реестр платежей. Внешние системы;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,14296E+12;;;;Z#REESTR_EXT_SYS#INTERFACE.CLASS#REESTR_EXT_SYS;0;;;;;;SMALL;;;;0;;;|Weight 1|;1,476E+12;U;3,5215E+15
REESTR_ISPPN;Реестр платежей. Данные ISPPN ONLINE;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,18432E+12;;;;Z#REESTR_ISPPN#INTERFACE.CLASS#REESTR_ISPPN;0;;;;;;SMALL;;;;0;;;|Weight 6989700|;1,476E+12;U;3,5215E+15
REESTR_ISPPN_DEL;Реестр платежей. Данные ISPPN ONLINE (Удаленные документы);TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,1833E+12;;;;Z#REESTR_ISPPN_DEL#INTERFACE.CLASS#REESTR_ISPPN_DEL;0;;;;;;SMALL;;;;0;;;|Weight 192|;1,476E+12;U;3,5215E+15
REESTR_ISPPN_LOG;Реестр платежей. Данные ISPPN ONLINE (Логгирование);TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,19075E+12;;;;Z#REESTR_ISPPN_LOG#INTERFACE.CLASS#REESTR_ISPPN_LOG;0;;;;;;SMALL;;;;0;;;|Weight 0|;1,476E+12;U;3,5215E+15
REESTR_ISPPN_REF;"Ссылка на ""Реестр платежей. Данные ISPPN ONLINE""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;REESTR_ISPPN;;;;;;;0;0;1,19075E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
REESTR_OWNER;ФПД Собственник для реестра;TYPE;;0;;1E+14;VARIANT;STRUCTURE;;;;;;;;0;0;;;;;Z#REESTR_OWNER#INTERFACE.CLASS#REESTR_OWNER;0;;X;;;;;;;;0;;;;-2,20899E+12;I;
REESTR_PP_DO_ARR;"Массив ""Реестр ПП под КС. Документы""";TYPE;;0;;1E+23;;COLLECTION;REESTR_PP_DOCS;;;;;;;0;0;1,44716E+12;;;;NUMBER;0;;;;;;;;;;0;;;;1,46508E+12;U;5,24016E+13
REESTR_PP_DOCS;Реестр ПП под КС. Документы;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;0;0;1,45814E+12;;;;Z#REESTR_PP_DOCS#INTERFACE.CLASS#REESTR_PP_DOCS;0;;;;;;SMALL;;;;0;;;|Weight 0|;1,476E+12;U;3,5215E+15
REESTR_PP_RE_REF;"Ссылка на ""Реестр ПП под КС. Реестры""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;REESTR_PP_REESTR;;;;;;;0;0;1,46359E+12;;;;NUMBER;0;;;;;;;;;;0;;;;1,46508E+12;U;5,24016E+13
REESTR_PP_REESTR;Реестр ПП под КС. Реестры;TYPE;;1;;1E+23;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,45685E+12;;;;Z#REESTR_PP_REESTR#INTERFACE.CLASS#REESTR_PP_REESTR;0;;;;;;SMALL;;;;0;;;|Weight 2|;1,476E+12;U;3,5215E+15
REESTR_REF;"Ссылка на ""Реестр платежей""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;REESTR;1190308187;;;;;;0;0;1,14253E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
REESTR_TYPE__REF;"Ссылка на ""Договоры на зачисление.Технология зачисления""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;REESTR_TYPE_ZACH;;;;;;;0;0;1,25621E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
REESTR_TYPE_ZACH;Договоры на зачисление.Технология зачисления;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;0;0;1,25621E+12;;;;Z#REESTR_TYPE_ZACH#INTERFACE.CLASS#REESTR_TYPE_ZACH;0;;;;;;SMALL;;;;0;;;|Weight 2|;1,476E+12;U;3,5215E+15
REESTRBL_TYP_REF;"Ссылка на ""Журнал отзывов. Типы операций""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;REESTRBL_TYPE;;;;;;;0;0;1,48637E+12;;;;NUMBER;0;;;;;;;;;;0;;;;1,50259E+12;U;6,734E+15
REESTRBL_TYPE;Журнал отзывов. Типы операций;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,48812E+12;;;;Z#REESTRBL_TYPE#INTERFACE.CLASS#REESTRBL_TYPE;0;;;;;;SMALL;;;;0;;;;1,50259E+12;U;6,734E+15
REF_ADD_AGREMENT;"Ссылка на ""Справочник виды дополнительных соглашений""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;VID_ADD_AGREMENT;40560462584;;;;;;0;0;1,1921E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
REF_ADRES;"Ссылка на ""Массив ""Адресат""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;ADRES_ARR;;;;;;;0;0;1,06035E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
REF_ANAL_SCHET;(Биллинг) Ссылка на аналитческий счет;TYPE;;0;;1E+14;REFERENCE;REFERENCE;BILL_ANAL_ACC;1264870556;;;;;;0;0;1,08559E+12;;;;NUMBER;0;;BILLING;;;;;;;;0;;;;-2,20899E+12;I;
REF_ARC_DENY;"Ссылка на ""Положение 207- П. Архив отказов""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;P207_ARC_DENY;;;;;;;0;0;1,20636E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
REF_ATT_ISP;"Ссылка на ""Кадры. Выполнение рекомендаций комиссии""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;ATT_ISP;;;;;;;0;0;1,14743E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
REF_ATT_REKOM;"Ссылка на ""Кадры. Рекомендации комиссии""";TYPE;;1;;1E+14;REFERENCE;REFERENCE;ATT_REKOM;;;;;;;0;0;1,06035E+12;;;;NUMBER;0;;;;;;SMALL;;;;0;;;|Weight 1060|;1,476E+12;U;3,5215E+15
REF_ATT_RESALT;"Ссылка на ""Кадры. Оценки и результаты""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;ATT_RESULT;;;;;;;0;0;1,16647E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
REF_AUTOR_PERSON;"Ссылка на ""Уполномоченные лицы""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;AUTOR_PERSON;;;;;;;0;0;1,45392E+12;;;;NUMBER;0;;;;;;;;;;0;;;;1,46509E+12;U;5,28004E+13
REF_CASH;"Ссылка на ""Кассы и ОП. Список кассиров кассы(пункта)""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;KS_LIST;;;;;;;0;0;1,09777E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
REF_COTIR;"Ссылка на ""Кассы и ОП. Котировка курсов  операций.""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;PRICE_QUOTA;;;;;;;0;0;1,09777E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
REF_COUNTER;"Ссылка на ""Счетчики""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;COUNTERS;4423;;;;;;0;0;9,31972E+11;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
REF_DISPOSIT_ARR;"Массив ""Ссылка на ""Характер отношений с банком""""";TYPE;;0;;1E+23;;COLLECTION;REF_DISPOSITION;;;;;;;0;0;1,07952E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
REF_DISPOSITION;"Ссылка на ""Характер отношений с банком""";TYPE;;1;;1E+14;REFERENCE;REFERENCE;DISPOSITION;;;;;;;0;0;1,07635E+12;;;;NUMBER;0;;CORE;;;;SMALL;;;;0;;;|Weight 19009|;1,476E+12;U;3,5215E+15
REF_DOC_NAS_GR;"Ссылка на ""Зарплата. Приказ на начисление""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;DOC_NAS_GROUP;;;;;;;0;0;9,91826E+11;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
REF_DOH_GNI_35IN;"Ссылка на ""Зарплата. Виды доходов ГНИ (Инструкция 35 ГНИ)""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;VID_DOH_GNI_35IN;;;;;;;0;0;9,69616E+11;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
REF_F_7_136_AF_I;"Ссылка на ""Ф-7.136 Список аффилированных лиц и инсайдеров""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;F_7_136_AFIN_HST;;;;;;;0;0;1,48725E+12;;;;NUMBER;0;;;;;;;;;;0;;;;1,4917E+12;U;5,8838E+15
REF_F7136_INVEST;"Ссылка на ""Ф-7.136 Квалифицированные инвесторы""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;F_7_136_INVEST;5,49784E+12;;;;;;0;0;1,48845E+12;;;;NUMBER;0;;;;;;;;;;0;;;;1,4917E+12;U;5,8838E+15
REF_FSSP;"Ссылка на ""Федеральная служба судебных приставов""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;FSSP;;;;;;;0;0;1,44188E+12;;;;NUMBER;0;;;;;;;;;;0;;;;1,45299E+12;U;2,6056E+15
REF_GG_DOP_PARM;Ссылка на GG_ДопДанныеДогОбсп;TYPE;;0;;1E+14;REFERENCE;REFERENCE;GG_TOBSPDOPPARM;;;;;;;0;0;1,38011E+12;;;;NUMBER;0;;ИАСК;;;;;;;;0;;;;1,42149E+12;U;3,369E+14
REF_HIST_DEBT;"Ссылка на ""История валюты погашения задолженностей""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;HIST_DEBT_GASH;;;;;;;0;0;1,44596E+12;;;;NUMBER;0;;;;;;;;;;0;;;;1,45299E+12;U;2,6056E+15
REF_KIND_CALC;Ссылка на справочник видов расчетов;TYPE;;0;;1E+14;REFERENCE;REFERENCE;SPR_KIND_CALC;;;;;;;0;0;1,1986E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
REF_KONS_GR_;"Ссылка на ""Ф-7.136 Перечень участников консолидируемой группы ПАО Сбербанк""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;F_7_136_KONS_GR;5,49784E+12;;;;;;0;0;1,4902E+12;;;;NUMBER;0;;;;;;;;;;0;;;;1,4917E+12;U;5,8838E+15
REF_LEGAL_321P_S;"Ссылка на структуру ""Положение 321-П. Архив сообщений""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;LEGAL_321P_S;;;;;;;0;0;1,22849E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
REF_LINKS_CL;"Ссылка на структуру ""Взаимосвязанные клиенты""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;LINKS_CL;3724;;;;;;0;0;1,2048E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
REF_MIGR_CARD;"Ссылка на ""Миграционную карту""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;MIGRATION_CARD;;;;;;;0;0;1,20464E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
REF_MTD_PAY_PRC;"Ссылка на ""Способ выплаты процентов""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;MTD_PAY_PRC;;;;;;;0;0;8,83613E+11;;;;NUMBER;0;;CORE;;;;;;;;0;;;;-2,20899E+12;I;
REF_NAL_BASE;"Ссылка на ""Зарплата. Виды налоговых баз""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;VID_NALOG_BASE;;;;;;;0;0;9,81648E+11;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
REF_OKATO_USER;"Ссылка на ""Зарплата. История изменений ОКАТО сотрудника""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;HIST_OKATO_USER;;;;;;;0;0;1,168E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
REF_ONO_ONA_DATA;"Ссылка на ""ОП Ф-ОНО ОНА Данные""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;F_ONO_ONA_DATA;6960918;;;;;;0;0;1,39582E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
REF_OVER_LIM_CON;"Ссылка на ""Расчет лимита овердрафтного кредита. Контрагенты""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;OVER_LIM_CONT_CL;;;;;;;0;0;1,40077E+12;;;;NUMBER;0;;UNIFIED;;;;;;;;0;;;;1,42147E+12;U;3,383E+14
REF_PERIOD_INOUT;"Ссылка на ""Сроки размещения средств""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;PERIOD_IN_OUT;;;;;;;0;0;1,20722E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
REF_PRC_SCH;"Ссылка на ""Схемы начисления процентов""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;PRC_SCHEME;;;;;;;0;0;8,83613E+11;;;;NUMBER;0;;CORE;;;;;;;;0;;;;-2,20899E+12;I;
REF_RELY_CAT;"Ссылка на ""Категории благонадежности""";TYPE;;1;;1E+14;REFERENCE;REFERENCE;RELY_CATEGORIES;;;;;;;0;0;1,35611E+12;;;;NUMBER;0;;;;;;SMALL;;;;0;;;|Weight 55|;1,476E+12;U;3,5215E+15
REF_RELY_CAT_ARR;"Массив ""Ссылка на ""Категории благонадежности""""";TYPE;;0;;1E+23;;COLLECTION;REF_RELY_CAT;;;;;;;0;0;1,3561E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
REF_REPS_PAR_ARR;"Массив ""Ссылка на реализации отчетов""";TYPE;;0;;1E+23;;COLLECTION;REF_REPS_PARAMS;;;;;;;0;0;1,47378E+12;;;;NUMBER;0;;;;;;;;;;0;;;;1,47961E+12;U;4,8371E+15
REF_REPS_PARAMS;Ссылка на реализации отчетов;TYPE;;1;;1E+14;REFERENCE;REFERENCE;REPS_PARAMS;;;;;;;0;0;1,47387E+12;;;;NUMBER;0;;;;;;SMALL;;;;0;;;;1,47961E+12;U;4,8371E+15
REF_SALARY_USER;"Ссылка на ""Зарплата. Сотрудник""";TYPE;;1;;1E+14;REFERENCE;REFERENCE;USER;;;;;;;0;0;1,19013E+12;;;;NUMBER;0;;;;;;SMALL;;;;0;;;|Weight 0|;1,476E+12;U;3,5215E+15
REF_SBE_SPR_PRC;"Ссылка на ""SBE. Процентные схемы для групповой операции по изменению процентной ставки по КД физ. лиц""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;SBE_SPR_UP_PRC;2,6E+11;;;;;;0;0;1,17622E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
REF_SBN_MESSAGE;"Ссылка на ""Справочник различных оповещений""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;SBN_MESSAGE;1,13136E+11;;;;;;0;0;1,36085E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
REF_SBP_SERV;Ссылка на справочник видов услуг;TYPE;;0;;1E+14;REFERENCE;REFERENCE;SBP_SERV;;;;;;;0;0;1,32378E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
REF_SL_INKAS;Ссылка на службу инкассации;TYPE;;0;;1E+14;REFERENCE;REFERENCE;SLUGBY_INKASS;;;;;;;0;0;1,14495E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
REF_SPR_ARM_BANK;"Ссылка на ""Банк-Клиент: настройки АРМ ""Банк""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;SPR_ARM_BANK;;;;;;;0;0;1,06388E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
REF_SPR_FILTR;"Ссылка на ""Справочник фильтров""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;SPR_FILTR;;;;;;;0;0;1,20215E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
REF_STATUS_MB;"Ссылка на ""Статусы договоров по межбанковским расчетам""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;STATUS_MB;;;;;;;0;0;8,83613E+11;;;;NUMBER;0;;CORE;;;;;;;;0;;;;-2,20899E+12;I;
REF_STR_SIGN_RC;Ссылка на СПЭД: Состав ЭЦП;TYPE;;0;;1E+14;REFERENCE;REFERENCE;SBP_STR_SIGN_RC;;;;;;;0;0;1,11418E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
REF_TYPE_BANK;Ссылка на справочник типов подразделений банка;TYPE;;0;;1E+14;REFERENCE;REFERENCE;TYPE_BANK_DEPART;;;;;;;0;0;1,1986E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
REF_TYPE_PRC;"Ссылка на ""Вид процентов/ комиссии""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;TYPE_PRC;;;;;;;0;0;8,83613E+11;;;;NUMBER;0;;CORE;;;;;;;;0;;;;-2,20899E+12;I;
